query_id	emonym	cryptoclass	construction_type	classifier_pattern	variant	window	co_terms	status
fil-amor-hilo-de-co	amor	Res Filiformes	substantive	hilo de	CO	4	amor|hilo de	pending
fil-amor-hilo-de-cr	amor	Res Filiformes	substantive	hilo de	CR	4	amor|hilo de	pending
fil-amor-hilo-de-cu	amor	Res Filiformes	substantive	hilo de	CU	4	amor|hilo de	pending
fil-amor-hilo-de-do	amor	Res Filiformes	substantive	hilo de	DO	4	amor|hilo de	pending
fil-amor-hilo-de-ec	amor	Res Filiformes	substantive	hilo de	EC	4	amor|hilo de	pending
fil-amor-hilo-de-es	amor	Res Filiformes	substantive	hilo de	ES	4	amor|hilo de	pending
fil-amor-hilo-de-gt	amor	Res Filiformes	substantive	hilo de	GT	4	amor|hilo de	pending
fil-amor-hilo-de-hn	amor	Res Filiformes	substantive	hilo de	HN	4	amor|hilo de	pending
fil-amor-hilo-de-mx	amor	Res Filiformes	substantive	hilo de	MX	4	amor|hilo de	pending
fil-amor-hilo-de-ni	amor	Res Filiformes	substantive	hilo de	NI	4	amor|hilo de	pending
fil-amor-hilo-de-pa	amor	Res Filiformes	substantive	hilo de	PA	4	amor|hilo de	pending
fil-amor-hilo-de-pe	amor	Res Filiformes	substantive	hilo de	PE	4	amor|hilo de	pending
fil-amor-hilo-de-pr	amor	Res Filiformes	substantive	hilo de	PR	4	amor|hilo de	pending
fil-amor-hilo-de-py	amor	Res Filiformes	substantive	hilo de	PY	4	amor|hilo de	pending
fil-amor-hilo-de-sv	amor	Res Filiformes	substantive	hilo de	SV	4	amor|hilo de	pending
fil-amor-hilo-de-uy	amor	Res Filiformes	substantive	hilo de	UY	4	amor|hilo de	pending
fil-amor-hilo-de-ve	amor	Res Filiformes	substantive	hilo de	VE	4	amor|hilo de	pending
fil-amor-hilo-de-us	amor	Res Filiformes	substantive	hilo de	US	4	amor|hilo de	pending
fil-amor-madeja-de-ar	amor	Res Filiformes	substantive	madeja de	AR	4	amor|madeja de	pending
fil-amor-madeja-de-bo	amor	Res Filiformes	substantive	madeja de	BO	4	amor|madeja de	pending
fil-amor-madeja-de-cl	amor	Res Filiformes	substantive	madeja de	CL	4	amor|madeja de	pending
fil-amor-madeja-de-co	amor	Res Filiformes	substantive	madeja de	CO	4	amor|madeja de	pending
fil-amor-madeja-de-cr	amor	Res Filiformes	substantive	madeja de	CR	4	amor|madeja de	pending
fil-amor-madeja-de-cu	amor	Res Filiformes	substantive	madeja de	CU	4	amor|madeja de	pending
fil-amor-madeja-de-do	amor	Res Filiformes	substantive	madeja de	DO	4	amor|madeja de	pending
fil-amor-madeja-de-ec	amor	Res Filiformes	substantive	madeja de	EC	4	amor|madeja de	pending
fil-amor-madeja-de-es	amor	Res Filiformes	substantive	madeja de	ES	4	amor|madeja de	pending
fil-amor-madeja-de-gt	amor	Res Filiformes	substantive	madeja de	GT	4	amor|madeja de	pending
fil-amor-madeja-de-hn	amor	Res Filiformes	substantive	madeja de	HN	4	amor|madeja de	pending
fil-amor-madeja-de-mx	amor	Res Filiformes	substantive	madeja de	MX	4	amor|madeja de	pending
fil-amor-madeja-de-ni	amor	Res Filiformes	substantive	madeja de	NI	4	amor|madeja de	pending
fil-amor-madeja-de-pa	amor	Res Filiformes	substantive	madeja de	PA	4	amor|madeja de	pending
fil-amor-madeja-de-pe	amor	Res Filiformes	substantive	madeja de	PE	4	amor|madeja de	pending
fil-amor-madeja-de-pr	amor	Res Filiformes	substantive	madeja de	PR	4	amor|madeja de	pending
fil-amor-madeja-de-py	amor	Res Filiformes	substantive	madeja de	PY	4	amor|madeja de	pending
fil-amor-madeja-de-sv	amor	Res Filiformes	substantive	madeja de	SV	4	amor|madeja de	pending
fil-amor-madeja-de-uy	amor	Res Filiformes	substantive	madeja de	UY	4	amor|madeja de	pending
fil-amor-madeja-de-ve	amor	Res Filiformes	substantive	madeja de	VE	4	amor|madeja de	pending
fil-amor-madeja-de-us	amor	Res Filiformes	substantive	madeja de	US	4	amor|madeja de	pending
fil-amor-ovillo-de-ar	amor	Res Filiformes	substantive	ovillo de	AR	4	amor|ovillo de	pending
fil-amor-ovillo-de-bo	amor	Res Filiformes	substantive	ovillo de	BO	4	amor|ovillo de	pending
fil-amor-ovillo-de-cl	amor	Res Filiformes	substantive	ovillo de	CL	4	amor|ovillo de	pending
fil-amor-ovillo-de-co	amor	Res Filiformes	substantive	ovillo de	CO	4	amor|ovillo de	pending
fil-amor-ovillo-de-cr	amor	Res Filiformes	substantive	ovillo de	CR	4	amor|ovillo de	pending
fil-amor-ovillo-de-cu	amor	Res Filiformes	substantive	ovillo de	CU	4	amor|ovillo de	pending
fil-amor-ovillo-de-do	amor	Res Filiformes	substantive	ovillo de	DO	4	amor|ovillo de	pending
fil-amor-ovillo-de-ec	amor	Res Filiformes	substantive	ovillo de	EC	4	amor|ovillo de	pending
fil-amor-ovillo-de-es	amor	Res Filiformes	substantive	ovillo de	ES	4	amor|ovillo de	pending
fil-amor-ovillo-de-gt	amor	Res Filiformes	substantive	ovillo de	GT	4	amor|ovillo de	pending
fil-amor-ovillo-de-hn	amor	Res Filiformes	substantive	ovillo de	HN	4	amor|ovillo de	pending
fil-amor-ovillo-de-mx	amor	Res Filiformes	substantive	ovillo de	MX	4	amor|ovillo de	pending
fil-amor-ovillo-de-ni	amor	Res Filiformes	substantive	ovillo de	NI	4	amor|ovillo de	pending
fil-amor-ovillo-de-pa	amor	Res Filiformes	substantive	ovillo de	PA	4	amor|ovillo de	pending
fil-amor-ovillo-de-pe	amor	Res Filiformes	substantive	ovillo de	PE	4	amor|ovillo de	pending
fil-amor-ovillo-de-pr	amor	Res Filiformes	substantive	ovillo de	PR	4	amor|ovillo de	pending
fil-amor-ovillo-de-py	amor	Res Filiformes	substantive	ovillo de	PY	4	amor|ovillo de	pending
fil-amor-ovillo-de-sv	amor	Res Filiformes	substantive	ovillo de	SV	4	amor|ovillo de	pending
fil-amor-ovillo-de-uy	amor	Res Filiformes	substantive	ovillo de	UY	4	amor|ovillo de	pending
fil-amor-ovillo-de-ve	amor	Res Filiformes	substantive	ovillo de	VE	4	amor|ovillo de	pending
fil-amor-ovillo-de-us	amor	Res Filiformes	substantive	ovillo de	US	4	amor|ovillo de	pending
rot-amor-rodar-ar	amor	Res Rotundae	verbal-objective	rodar	AR	4	amor|rodar	pending
rot-amor-rodar-bo	amor	Res Rotundae	verbal-objective	rodar	BO	4	amor|rodar	pending
rot-amor-rodar-cl	amor	Res Rotundae	verbal-objective	rodar	CL	4	amor|rodar	pending
rot-amor-rodar-co	amor	Res Rotundae	verbal-objective	rodar	CO	4	amor|rodar	pending
rot-amor-rodar-cr	amor	Res Rotundae	verbal-objective	rodar	CR	4	amor|rodar	pending
rot-amor-rodar-cu	amor	Res Rotundae	verbal-objective	rodar	CU	4	amor|rodar	pending
rot-amor-rodar-do	amor	Res Rotundae	verbal-objective	rodar	DO	4	amor|rodar	pending
rot-amor-rodar-ec	amor	Res Rotundae	verbal-objective	rodar	EC	4	amor|rodar	pending
rot-amor-rodar-es	amor	Res Rotundae	verbal-objective	rodar	ES	4	amor|rodar	pending
rot-amor-rodar-gt	amor	Res Rotundae	verbal-objective	rodar	GT	4	amor|rodar	pending
rot-amor-rodar-hn	amor	Res Rotundae	verbal-objective	rodar	HN	4	amor|rodar	pending
rot-amor-rodar-mx	amor	Res Rotundae	verbal-objective	rodar	MX	4	amor|rodar	pending
rot-amor-rodar-ni	amor	Res Rotundae	verbal-objective	rodar	NI	4	amor|rodar	pending
rot-amor-rodar-pa	amor	Res Rotundae	verbal-objective	rodar	PA	4	amor|rodar	pending
rot-amor-rodar-pe	amor	Res Rotundae	verbal-objective	rodar	PE	4	amor|rodar	pending
rot-amor-rodar-pr	amor	Res Rotundae	verbal-objective	rodar	PR	4	amor|rodar	pending
rot-amor-rodar-py	amor	Res Rotundae	verbal-objective	rodar	PY	4	amor|rodar	pending
rot-amor-rodar-sv	amor	Res Rotundae	verbal-objective	rodar	SV	4	amor|rodar	pending
rot-amor-rodar-uy	amor	Res Rotundae	verbal-objective	rodar	UY	4	amor|rodar	pending
rot-amor-rodar-ve	amor	Res Rotundae	verbal-objective	rodar	VE	4	amor|rodar	pending
rot-amor-rodar-us	amor	Res Rotundae	verbal-objective	rodar	US	4	amor|rodar	pending
rot-amor-envolver-ar	amor	Res Rotundae	verbal-objective	envolver	AR	4	amor|envolver	pending
rot-amor-envolver-bo	amor	Res Rotundae	verbal-objective	envolver	BO	4	amor|envolver	pending
rot-amor-envolver-cl	amor	Res Rotundae	verbal-objective	envolver	CL	4	amor|envolver	pending
rot-amor-envolver-co	amor	Res Rotundae	verbal-objective	envolver	CO	4	amor|envolver	pending
rot-amor-envolver-cr	amor	Res Rotundae	verbal-objective	envolver	CR	4	amor|envolver	pending
rot-amor-envolver-cu	amor	Res Rotundae	verbal-objective	envolver	CU	4	amor|envolver	pending
rot-amor-envolver-do	amor	Res Rotundae	verbal-objective	envolver	DO	4	amor|envolver	pending
rot-amor-envolver-ec	amor	Res Rotundae	verbal-objective	envolver	EC	4	amor|envolver	pending
rot-amor-envolver-es	amor	Res Rotundae	verbal-objective	envolver	ES	4	amor|envolver	pending
rot-amor-envolver-gt	amor	Res Rotundae	verbal-objective	envolver	GT	4	amor|envolver	pending
rot-amor-envolver-hn	amor	Res Rotundae	verbal-objective	envolver	HN	4	amor|envolver	pending
rot-amor-envolver-mx	amor	Res Rotundae	verbal-objective	envolver	MX	4	amor|envolver	pending
rot-amor-envolver-ni	amor	Res Rotundae	verbal-objective	envolver	NI	4	amor|envolver	pending
rot-amor-envolver-pa	amor	Res Rotundae	verbal-objective	envolver	PA	4	amor|envolver	pending
rot-amor-envolver-pe	amor	Res Rotundae	verbal-objective	envolver	PE	4	amor|envolver	pending
rot-amor-envolver-pr	amor	Res Rotundae	verbal-objective	envolver	PR	4	amor|envolver	pending
rot-amor-envolver-py	amor	Res Rotundae	verbal-objective	envolver	PY	4	amor|envolver	pending
rot-amor-envolver-sv	amor	Res Rotundae	verbal-objective	envolver	SV	4	amor|envolver	pending
rot-amor-envolver-uy	amor	Res Rotundae	verbal-objective	envolver	UY	4	amor|envolver	pending
rot-amor-envolver-ve	amor	Res Rotundae	verbal-objective	envolver	VE	4	amor|envolver	pending
rot-amor-envolver-us	amor	Res Rotundae	verbal-objective	envolver	US	4	amor|envolver	pending
rot-amor-girar-en-torno-a-ar	amor	Res Rotundae	verbal-subject-intransitive	girar en torno a	AR	4	amor|girar en torno a	pending
rot-amor-girar-en-torno-a-bo	amor	Res Rotundae	verbal-subject-intransitive	girar en torno a	BO	4	amor|girar en torno a	pending
rot-amor-girar-en-torno-a-cl	amor	Res Rotundae	verbal-subject-intransitive	girar en torno a	CL	4	amor|girar en torno a	pending
rot-amor-girar-en-torno-a-co	amor	Res Rotundae	verbal-subject-intransitive	girar en torno a	CO	4	amor|girar en torno a	pending
rot-amor-girar-en-torno-a-cr	amor	Res Rotundae	verbal-subject-intransitive	girar en torno a	CR	4	amor|girar en torno a	pending
rot-amor-girar-en-torno-a-cu	amor	Res Rotundae	verbal-subject-intransitive	girar en torno a	CU	4	amor|girar en torno a	pending
rot-amor-girar-en-torno-a-do	amor	Res Rotundae	verbal-subject-intransitive	girar en torno a	DO	4	amor|girar en torno a	pending
rot-amor-girar-en-torno-a-ec	amor	Res Rotundae	verbal-subject-intransitive	girar en torno a	EC	4	amor|girar en torno a	pending
rot-amor-girar-en-torno-a-es	amor	Res Rotundae	verbal-subject-intransitive	girar en torno a	ES	4	amor|girar en torno a	pending
rot-amor-girar-en-torno-a-gt	amor	Res Rotundae	verbal-subject-intransitive	girar en torno a	GT	4	amor|girar en torno a	pending
rot-amor-girar-en-torno-a-hn	amor	Res Rotundae	verbal-subject-intransitive	girar en torno a	HN	4	amor|girar en torno a	pending
rot-amor-girar-en-torno-a-mx	amor	Res Rotundae	verbal-subject-intransitive	girar en torno a	MX	4	amor|girar en torno a	pending
rot-amor-girar-en-torno-a-ni	amor	Res Rotundae	verbal-subject-intransitive	girar en torno a	NI	4	amor|girar en torno a	pending
rot-amor-girar-en-torno-a-pa	amor	Res Rotundae	verbal-subject-intransitive	girar en torno a	PA	4	amor|girar en torno a	pending
rot-amor-girar-en-torno-a-pe	amor	Res Rotundae	verbal-subject-intransitive	girar en torno a	PE	4	amor|girar en torno a	pending
rot-amor-girar-en-torno-a-pr	amor	Res Rotundae	verbal-subject-intransitive	girar en torno a	PR	4	amor|girar en torno a	pending
rot-amor-girar-en-torno-a-py	amor	Res Rotundae	verbal-subject-intransitive	girar en torno a	PY	4	amor|girar en torno a	pending
rot-amor-girar-en-torno-a-sv	amor	Res Rotundae	verbal-subject-intransitive	girar en torno a	SV	4	amor|girar en torno a	pending
rot-amor-girar-en-torno-a-uy	amor	Res Rotundae	verbal-subject-intransitive	girar en torno a	UY	4	amor|girar en torno a	pending
rot-amor-girar-en-torno-a-ve	amor	Res Rotundae	verbal-subject-intransitive	girar en torno a	VE	4	amor|girar en torno a	pending
rot-amor-girar-en-torno-a-us	amor	Res Rotundae	verbal-subject-intransitive	girar en torno a	US	4	amor|girar en torno a	pending
rot-amor-girar-alrededor-de-ar	amor	Res Rotundae	verbal-subject-intransitive	girar alrededor de	AR	4	amor|girar alrededor de	pending
rot-amor-girar-alrededor-de-bo	amor	Res Rotundae	verbal-subject-intransitive	girar alrededor de	BO	4	amor|girar alrededor de	pending
rot-amor-girar-alrededor-de-cl	amor	Res Rotundae	verbal-subject-intransitive	girar alrededor de	CL	4	amor|girar alrededor de	pending
rot-amor-girar-alrededor-de-co	amor	Res Rotundae	verbal-subject-intransitive	girar alrededor de	CO	4	amor|girar alrededor de	pending
rot-amor-girar-alrededor-de-cr	amor	Res Rotundae	verbal-subject-intransitive	girar alrededor de	CR	4	amor|girar alrededor de	pending
rot-amor-girar-alrededor-de-cu	amor	Res Rotundae	verbal-subject-intransitive	girar alrededor de	CU	4	amor|girar alrededor de	pending
rot-amor-girar-alrededor-de-do	amor	Res Rotundae	verbal-subject-intransitive	girar alrededor de	DO	4	amor|girar alrededor de	pending
rot-amor-girar-alrededor-de-ec	amor	Res Rotundae	verbal-subject-intransitive	girar alrededor de	EC	4	amor|girar alrededor de	pending
rot-amor-girar-alrededor-de-es	amor	Res Rotundae	verbal-subject-intransitive	girar alrededor de	ES	4	amor|girar alrededor de	pending
rot-amor-girar-alrededor-de-gt	amor	Res Rotundae	verbal-subject-intransitive	girar alrededor de	GT	4	amor|girar alrededor de	pending
rot-amor-girar-alrededor-de-hn	amor	Res Rotundae	verbal-subject-intransitive	girar alrededor de	HN	4	amor|girar alrededor de	pending
rot-amor-girar-alrededor-de-mx	amor	Res Rotundae	verbal-subject-intransitive	girar alrededor de	MX	4	amor|girar alrededor de	pending
rot-amor-girar-alrededor-de-ni	amor	Res Rotundae	verbal-subject-intransitive	girar alrededor de	NI	4	amor|girar alrededor de	pending
rot-amor-girar-alrededor-de-pa	amor	Res Rotundae	verbal-subject-intransitive	girar alrededor de	PA	4	amor|girar alrededor de	pending
rot-amor-girar-alrededor-de-pe	amor	Res Rotundae	verbal-subject-intransitive	girar alrededor de	PE	4	amor|girar alrededor de	pending
rot-amor-girar-alrededor-de-pr	amor	Res Rotundae	verbal-subject-intransitive	girar alrededor de	PR	4	amor|girar alrededor de	pending
rot-amor-girar-alrededor-de-py	amor	Res Rotundae	verbal-subject-intransitive	girar alrededor de	PY	4	amor|girar alrededor de	pending
rot-amor-girar-alrededor-de-sv	amor	Res Rotundae	verbal-subject-intransitive	girar alrededor de	SV	4	amor|girar alrededor de	pending
rot-amor-girar-alrededor-de-uy	amor	Res Rotundae	verbal-subject-intransitive	girar alrededor de	UY	4	amor|girar alrededor de	pending
rot-amor-girar-alrededor-de-ve	amor	Res Rotundae	verbal-subject-intransitive	girar alrededor de	VE	4	amor|girar alrededor de	pending
rot-amor-girar-alrededor-de-us	amor	Res Rotundae	verbal-subject-intransitive	girar alrededor de	US	4	amor|girar alrededor de	pending
rot-amor-girar-ar	amor	Res Rotundae	verbal-subject-intransitive	girar	AR	4	amor|girar	pending
rot-amor-girar-bo	amor	Res Rotundae	verbal-subject-intransitive	girar	BO	4	amor|girar	pending
rot-amor-girar-cl	amor	Res Rotundae	verbal-subject-intransitive	girar	CL	4	amor|girar	pending
rot-amor-girar-co	amor	Res Rotundae	verbal-subject-intransitive	girar	CO	4	amor|girar	pending
rot-amor-girar-cr	amor	Res Rotundae	verbal-subject-intransitive	girar	CR	4	amor|girar	pending
rot-amor-girar-cu	amor	Res Rotundae	verbal-subject-intransitive	girar	CU	4	amor|girar	pending
rot-amor-girar-do	amor	Res Rotundae	verbal-subject-intransitive	girar	DO	4	amor|girar	pending
rot-amor-girar-ec	amor	Res Rotundae	verbal-subject-intransitive	girar	EC	4	amor|girar	pending
rot-amor-girar-es	amor	Res Rotundae	verbal-subject-intransitive	girar	ES	4	amor|girar	pending
rot-amor-girar-gt	amor	Res Rotundae	verbal-subject-intransitive	girar	GT	4	amor|girar	pending
rot-amor-girar-hn	amor	Res Rotundae	verbal-subject-intransitive	girar	HN	4	amor|girar	pending
rot-amor-girar-mx	amor	Res Rotundae	verbal-subject-intransitive	girar	MX	4	amor|girar	pending
rot-amor-girar-ni	amor	Res Rotundae	verbal-subject-intransitive	girar	NI	4	amor|girar	pending
rot-amor-girar-pa	amor	Res Rotundae	verbal-subject-intransitive	girar	PA	4	amor|girar	pending
rot-amor-girar-pe	amor	Res Rotundae	verbal-subject-intransitive	girar	PE	4	amor|girar	pending
rot-amor-girar-pr	amor	Res Rotundae	verbal-subject-intransitive	girar	PR	4	amor|girar	pending
rot-amor-girar-py	amor	Res Rotundae	verbal-subject-intransitive	girar	PY	4	amor|girar	pending
rot-amor-girar-sv	amor	Res Rotundae	verbal-subject-intransitive	girar	SV	4	amor|girar	pending
rot-amor-girar-uy	amor	Res Rotundae	verbal-subject-intransitive	girar	UY	4	amor|girar	pending
rot-amor-girar-ve	amor	Res Rotundae	verbal-subject-intransitive	girar	VE	4	amor|girar	pending
rot-amor-girar-us	amor	Res Rotundae	verbal-subject-intransitive	girar	US	4	amor|girar	pending
rot-amor-rodar-ar	amor	Res Rotundae	verbal-subject-intransitive	rodar	AR	4	amor|rodar	pending
rot-amor-rodar-bo	amor	Res Rotundae	verbal-subject-intransitive	rodar	BO	4	amor|rodar	pending
rot-amor-rodar-cl	amor	Res Rotundae	verbal-subject-intransitive	rodar	CL	4	amor|rodar	pending
rot-amor-rodar-co	amor	Res Rotundae	verbal-subject-intransitive	rodar	CO	4	amor|rodar	pending
rot-amor-rodar-cr	amor	Res Rotundae	verbal-subject-intransitive	rodar	CR	4	amor|rodar	pending
rot-amor-rodar-cu	amor	Res Rotundae	verbal-subject-intransitive	rodar	CU	4	amor|rodar	pending
rot-amor-rodar-do	amor	Res Rotundae	verbal-subject-intransitive	rodar	DO	4	amor|rodar	pending
rot-amor-rodar-ec	amor	Res Rotundae	verbal-subject-intransitive	rodar	EC	4	amor|rodar	pending
rot-amor-rodar-es	amor	Res Rotundae	verbal-subject-intransitive	rodar	ES	4	amor|rodar	pending
rot-amor-rodar-gt	amor	Res Rotundae	verbal-subject-intransitive	rodar	GT	4	amor|rodar	pending
rot-amor-rodar-hn	amor	Res Rotundae	verbal-subject-intransitive	rodar	HN	4	amor|rodar	pending
rot-amor-rodar-mx	amor	Res Rotundae	verbal-subject-intransitive	rodar	MX	4	amor|rodar	pending
rot-amor-rodar-ni	amor	Res Rotundae	verbal-subject-intransitive	rodar	NI	4	amor|rodar	pending
rot-amor-rodar-pa	amor	Res Rotundae	verbal-subject-intransitive	rodar	PA	4	amor|rodar	pending
rot-amor-rodar-pe	amor	Res Rotundae	verbal-subject-intransitive	rodar	PE	4	amor|rodar	pending
rot-amor-rodar-pr	amor	Res Rotundae	verbal-subject-intransitive	rodar	PR	4	amor|rodar	pending
rot-amor-rodar-py	amor	Res Rotundae	verbal-subject-intransitive	rodar	PY	4	amor|rodar	pending
rot-amor-rodar-sv	amor	Res Rotundae	verbal-subject-intransitive	rodar	SV	4	amor|rodar	pending
rot-amor-rodar-uy	amor	Res Rotundae	verbal-subject-intransitive	rodar	UY	4	amor|rodar	pending
rot-amor-rodar-ve	amor	Res Rotundae	verbal-subject-intransitive	rodar	VE	4	amor|rodar	pending
rot-amor-rodar-us	amor	Res Rotundae	verbal-subject-intransitive	rodar	US	4	amor|rodar	pending
rot-amor-envolver-ar	amor	Res Rotundae	verbal-subject-intransitive	envolver	AR	4	amor|envolver	pending
rot-amor-envolver-bo	amor	Res Rotundae	verbal-subject-intransitive	envolver	BO	4	amor|envolver	pending
rot-amor-envolver-cl	amor	Res Rotundae	verbal-subject-intransitive	envolver	CL	4	amor|envolver	pending
rot-amor-envolver-co	amor	Res Rotundae	verbal-subject-intransitive	envolver	CO	4	amor|envolver	pending
rot-amor-envolver-cr	amor	Res Rotundae	verbal-subject-intransitive	envolver	CR	4	amor|envolver	pending
rot-amor-envolver-cu	amor	Res Rotundae	verbal-subject-intransitive	envolver	CU	4	amor|envolver	pending
rot-amor-envolver-do	amor	Res Rotundae	verbal-subject-intransitive	envolver	DO	4	amor|envolver	pending
rot-amor-envolver-ec	amor	Res Rotundae	verbal-subject-intransitive	envolver	EC	4	amor|envolver	pending
rot-amor-envolver-es	amor	Res Rotundae	verbal-subject-intransitive	envolver	ES	4	amor|envolver	pending
rot-amor-envolver-gt	amor	Res Rotundae	verbal-subject-intransitive	envolver	GT	4	amor|envolver	pending
rot-amor-envolver-hn	amor	Res Rotundae	verbal-subject-intransitive	envolver	HN	4	amor|envolver	pending
